date,country,department,municipality,prob_dead_animals_0,prob_dead_animals_1,dead_animals
2018-11-30,Senegal,Thiès,Arrondissement de Ndiéyené Sirah,0.9313042347250056,0.0686957652749943,0
2018-11-30,Senegal,Kaolack,Arrondissement de Koumbal,0.8603527405324528,0.1396472594675472,0
2018-11-30,Senegal,Salémata,Arrondissement de Dar Salam,0.959804361730615,0.0401956382693849,0
2018-11-30,Senegal,Koungheul,Arrondissement de Ida Mouride,0.8549731567950284,0.1450268432049716,0
2018-11-30,Senegal,Bignona,Arrondissement de Tendouck,0.9205972387086592,0.0794027612913409,0
2018-11-30,Senegal,Thiès,Arrondissement de Touba Toul,0.9370701252569916,0.0629298747430083,0
2018-11-30,Senegal,Tivaouane,Arrondissement de Mérina Dakhar,0.8849300075085131,0.1150699924914869,0
2018-11-30,Senegal,Guinguinéo,Arrondissement de Nguélou,0.8545977797668914,0.1454022202331085,0
2018-11-30,Senegal,Malème Hodar,Arrondissement de Sagna,0.7989650547960179,0.2010349452039821,0
2018-11-30,Senegal,Rufisque,Arrondissement de Sangalkam,0.8517306122101608,0.1482693877898392,0
2018-11-30,Senegal,Goudomp,Arrondissement de Simbandi Brassou,0.955028412439448,0.0449715875605519,0
2018-11-30,Senegal,Louga,Arrondissement de Coki,0.9126196869797712,0.0873803130202287,0
2018-11-30,Senegal,Bignona,Arrondissement de Kataba 1,0.9165899666907982,0.0834100333092018,0
2018-11-30,Senegal,Rufisque,Arrondissement de Bambylor,0.866233650811125,0.1337663491888749,0
2018-11-30,Senegal,Podor,Arrondissement de Gamadji Saré,0.8544059352003119,0.1455940647996881,0
2018-11-30,Senegal,Guinguinéo,Arrondissement de Mbadakhoune,0.8623313662757911,0.1376686337242089,0
2018-11-30,Senegal,Bakel,Arrondissement de Moudéry,0.8444982896434835,0.1555017103565165,0
2018-11-30,Senegal,Ziguinchor,Arrondissement de Niaguis,0.8911433986404995,0.1088566013595005,0
2018-11-30,Senegal,Pikine,Arrondissement de Yeumbeul,0.866233650811125,0.1337663491888749,0
2018-11-30,Senegal,Thiès,Arrondissement de Ngoudiane,0.9352670270760218,0.0647329729239781,0
2018-11-30,Senegal,Rufisque,Arrondissement de Diamniadio,0.9247253713913416,0.0752746286086584,0
2018-11-30,Senegal,Médina Yoro Foula,Arrondissement de Fafacourou,0.90790559425437,0.0920944057456298,0
2018-11-30,Senegal,Bakel,Arrondissement de Kéniéba,0.9475992673987772,0.0524007326012229,0
2018-11-30,Senegal,Guédiawaye,Arrondissement de Sam Notaire,0.9085109859027136,0.0914890140972863,0
2018-11-30,Senegal,Louga,Arrondissement de Mbédiène,0.8738650206191325,0.1261349793808674,0
2018-11-30,Senegal,Guédiawaye,Arrondissement de Wakhinane Nimzatt,0.9605005219002786,0.0394994780997214,0
2018-11-30,Senegal,Goudiry,Arrondissement de Bala,0.9646051021386282,0.0353948978613718,0
2018-11-30,Senegal,Louga,Arrondissement de Keur Momar Sarr,0.9157870222567408,0.0842129777432592,0
2018-11-30,Senegal,Bakel,Arrondissement de Bélé,0.9525751193935864,0.0474248806064136,0
2018-11-30,Senegal,Saint-Louis,Arrondissement de Rao,0.8077406335088886,0.1922593664911114,0
2018-11-30,Senegal,Podor,Arrondissement de Cas-Cas,0.8959504666139176,0.1040495333860823,0
2018-11-30,Senegal,Bounkiling,Arrondissement de Bona,0.8781973885999476,0.1218026114000524,0
2018-11-30,Senegal,Ziguinchor,Arrondissement de Nyassia,0.9261274663677233,0.0738725336322767,0
2018-11-30,Senegal,Pikine,Arrondissement de Malika,0.9283723370506568,0.071627662949343,0
2018-11-30,Senegal,Linguère,Arrondissement de Dodji,0.8849416847961111,0.1150583152038888,0
2018-11-30,Senegal,Oussouye,Arrondissement de Kabrousse,0.8444385205990825,0.1555614794009174,0
2018-11-30,Senegal,Louga,Arrondissement de Sakal,0.9197110994310862,0.0802889005689138,0
2018-11-30,Senegal,Rufisque,Arrondissement de Jaxaay,0.9127759775285846,0.0872240224714153,0
2018-11-30,Senegal,Oussouye,Arrondissement de Loudia Ouoloff,0.8832433071214514,0.1167566928785486,0
2018-11-30,Senegal,Kébémer,Arrondissement de Ndande,0.9313042347250056,0.0686957652749943,0
2018-11-30,Senegal,Diourbel,Arrondissement de Ndindy,0.8347889555720144,0.1652110444279856,0
2018-11-30,Senegal,Bambey,Arrondissement de Ngoye,0.8347889555720144,0.1652110444279856,0
2018-11-30,Senegal,Vélingara,Arrondissement de Pakour,0.7996736683123153,0.2003263316876846,0
2018-11-30,Senegal,Goudomp,Arrondissement de Djibanar,0.9098121524058252,0.0901878475941748,0
2018-11-30,Senegal,Diourbel,Arrondissement de Ndoulo,0.8433830410145854,0.1566169589854145,0
2018-11-30,Senegal,Tambacounda,Arrondissement de Missirah,0.8979043765712004,0.1020956234287996,0
2018-11-30,Senegal,Bambey,Arrondissement de Lambaye,0.8347889555720144,0.1652110444279856,0
2018-11-30,Senegal,Gossas,Arrondissement de Ouadiour,0.8372782703131104,0.1627217296868895,0
2018-11-30,Senegal,Koupentoum,Arrondissement de Bamba Thialène,0.928270536989212,0.071729463010788,0
2018-11-30,Senegal,Bambey,Arrondissement de Baba Garage,0.8515634254643246,0.1484365745356753,0
2018-11-30,Senegal,Linguère,Arrondissement de Yang-Yang,0.876791605191926,0.123208394808074,0
2018-11-30,Senegal,Gossas,Arrondissement de Colobane,0.7633510530260825,0.2366489469739174,0
2018-11-30,Senegal,Vélingara,Arrondissement de Bonconto,0.9289613104578724,0.0710386895421276,0
2018-11-30,Senegal,Vélingara,Arrondissement de Saré Coly Sallé,0.9316808825082816,0.0683191174917182,0
2018-11-30,Senegal,Mbacké,Arrondissement de Ndame,0.7633510530260825,0.2366489469739174,0
2018-11-30,Senegal,Bounkiling,Arrondissement de Boghal,0.8215713368448189,0.1784286631551811,0
2018-11-30,Senegal,Kébémer,Arrondissement de Sagatta Gueth,0.8893176881943409,0.1106823118056591,0
2018-11-30,Senegal,Mbacké,Arrondissement de Kael,0.8347889555720144,0.1652110444279856,0
2018-11-30,Senegal,Tambacounda,Arrondissement de Makacolibantang,0.9217966784985698,0.0782033215014302,0
2018-11-30,Senegal,Birkilane,Arrondissement de Mabo,0.8704803911472813,0.1295196088527187,0
2018-11-30,Senegal,Mbacké,Arrondissement de Taïf,0.7581097265160579,0.2418902734839421,0
2018-11-30,Senegal,Kolda,Arrondissement de Mampatim,0.9124356779273722,0.0875643220726277,0
2018-11-30,Senegal,Bounkiling,Arrondissement de Diaroumé,0.8591853536957339,0.1408146463042661,0
2018-12-31,Senegal,Bounkiling,Arrondissement de Boghal,0.8299200785647903,0.1700799214352097,0
2018-12-31,Senegal,Koungheul,Arrondissement de Ida Mouride,0.8730822267289113,0.1269177732710886,0
2018-12-31,Senegal,Koupentoum,Arrondissement de Kouthiaba Wolof,0.8863337283257855,0.1136662716742145,0
2018-12-31,Senegal,Podor,Arrondissement de Cas-Cas,0.939355048725022,0.0606449512749779,0
2018-12-31,Senegal,Podor,Arrondissement de Thillé Boubacar,0.8778680231014364,0.1221319768985635,0
2018-12-31,Senegal,Salémata,Arrondissement de Dar Salam,0.8663546169022458,0.1336453830977541,0
2018-12-31,Senegal,Kaolack,Arrondissement de Koumbal,0.8449834748281752,0.1550165251718248,0
2018-12-31,Senegal,Dagana,Arrondissement de Mbane,0.9195891891552564,0.0804108108447435,0
2018-12-31,Senegal,Linguère,Arrondissement de Sagatta Djoloff,0.8653321246216268,0.1346678753783732,0
2018-12-31,Senegal,Thiès,Arrondissement de Touba Toul,0.9330516006942888,0.066948399305711,0
2018-12-31,Senegal,Pikine,Arrondissement de Pikine-Dagoudane,0.8284964101441757,0.1715035898558242,0
2018-12-31,Senegal,Bounkiling,Arrondissement de Diaroumé,0.8498312463804857,0.1501687536195143,0
2018-12-31,Senegal,Sédhiou,Arrondissement de Diendé,0.8498312463804857,0.1501687536195143,0
2018-12-31,Senegal,Bignona,Arrondissement de Tendouck,0.9088120200812222,0.0911879799187777,0
2018-12-31,Senegal,Mbour,Arrondissement de Sindia,0.9231202915195438,0.0768797084804561,0
2018-12-31,Senegal,Bounkiling,Arrondissement de Bona,0.8696423552468442,0.1303576447531558,0
2018-12-31,Senegal,Sédhiou,Arrondissement de Djiredji,0.7420460239047886,0.2579539760952115,0
2018-12-31,Senegal,Tivaouane,Arrondissement de Mérina Dakhar,0.8730445764331914,0.1269554235668085,0
2018-12-31,Senegal,Fatick,Arrondissement de Diakhao,0.8319727340947723,0.1680272659052276,0
2018-12-31,Senegal,Thiès,Arrondissement de Ndiéyené Sirah,0.9358052086377489,0.0641947913622511,0
2018-12-31,Senegal,Tambacounda,Arrondissement de Koussanar,0.9170101891638652,0.0829898108361348,0
2018-12-31,Senegal,Linguère,Arrondissement de Dodji,0.9221532529930264,0.0778467470069736,0
2018-12-31,Senegal,Podor,Arrondissement de Saldé,0.9175519053175256,0.0824480946824743,0
2018-12-31,Senegal,Kolda,Arrondissement de Dioulacolon,0.9110869185203824,0.0889130814796176,0
2018-12-31,Senegal,Ziguinchor,Arrondissement de Nyassia,0.9203734801163904,0.0796265198836094,0
2018-12-31,Senegal,Kébémer,Arrondissement de Darou Mousty,0.9203734801163904,0.0796265198836094,0
2018-12-31,Senegal,Pikine,Arrondissement de Malika,0.9283723370506568,0.071627662949343,0
2018-12-31,Senegal,Mbour,Arrondissement de Fissel,0.9168647360926674,0.0831352639073326,0
2018-12-31,Senegal,Sédhiou,Arrondissement de Djibabouya,0.8110015790434402,0.1889984209565597,0
2018-12-31,Senegal,Bambey,Arrondissement de Baba Garage,0.836866930683521,0.163133069316479,0
2018-12-31,Senegal,Koungheul,Arrondissement de Lour Escale,0.8703105299103339,0.1296894700896661,0
2018-12-31,Senegal,Dakar,Arrondissement de Dakar-Plateau,0.8311777460633167,0.1688222539366833,0
2018-12-31,Senegal,Guinguinéo,Arrondissement de Nguélou,0.8497556132734386,0.1502443867265614,0
2018-12-31,Senegal,Pikine,Arrondissement de Thiaroye,0.8317768996358524,0.1682231003641476,0
2018-12-31,Senegal,Oussouye,Arrondissement de Kabrousse,0.8121729886312941,0.187827011368706,0
2018-12-31,Senegal,Malème Hodar,Arrondissement de Sagna,0.8313291178619082,0.1686708821380917,0
2018-12-31,Senegal,Oussouye,Arrondissement de Loudia Ouoloff,0.8839308413514974,0.1160691586485026,0
2018-12-31,Senegal,Rufisque,Arrondissement de Sangalkam,0.801693486445713,0.198306513554287,0
2018-12-31,Senegal,Ranérou Ferlo,Arrondissement de Vélingara,0.7524481317626427,0.2475518682373572,0
2018-12-31,Senegal,Dagana,Arrondissement de Ndiaye,0.9155279618773644,0.0844720381226357,0
2018-12-31,Senegal,Linguère,Arrondissement de Yang-Yang,0.8953693764831431,0.1046306235168569,0
2018-12-31,Senegal,Rufisque,Arrondissement de Jaxaay,0.9243087714985924,0.0756912285014075,0
2018-12-31,Senegal,Goudiry,Arrondissement de Boynguel Bamba,0.8947207033491571,0.1052792966508428,0
2018-12-31,Senegal,Louga,Arrondissement de Coki,0.9152180888084974,0.0847819111915025,0
2018-12-31,Senegal,Birkilane,Arrondissement de Mabo,0.8689866301482648,0.1310133698517351,0
2018-12-31,Senegal,Goudomp,Arrondissement de Simbandi Brassou,0.9110869185203824,0.0889130814796176,0
2018-12-31,Senegal,Fatick,Arrondissement de Niakhar,0.8294187911234845,0.1705812088765155,0
2018-12-31,Senegal,Fatick,Arrondissement de Fimela,0.8818214827781637,0.1181785172218362,0
2018-12-31,Senegal,Louga,Arrondissement de Sakal,0.9077725045950582,0.0922274954049418,0
2018-12-31,Senegal,Saraya,Arrondissement de Sabodala,0.9138711897988818,0.0861288102011181,0
2018-12-31,Senegal,Kébémer,Arrondissement de Ndande,0.9191919312044424,0.0808080687955576,0
2018-12-31,Senegal,Birkilane,Arrondissement de Keur Mboucki,0.8375703455609987,0.1624296544390012,0
2018-12-31,Senegal,Kolda,Arrondissement de Saré Bidji,0.9143045960806312,0.0856954039193689,0
2018-12-31,Senegal,Kanel,Arrondissement de Wouro Sidy,0.9146206616337084,0.0853793383662915,0
2018-12-31,Senegal,Diourbel,Arrondissement de Ndindy,0.8159253448774941,0.1840746551225058,0
2018-12-31,Senegal,Bignona,Arrondissement de Kataba 1,0.9088120200812222,0.0911879799187777,0
2018-12-31,Senegal,Matam,Arrondissement de Agnam Civol,0.8836857765161991,0.1163142234838009,0
2018-12-31,Senegal,Bambey,Arrondissement de Ngoye,0.8207287952632839,0.1792712047367161,0
2018-12-31,Senegal,Fatick,Arrondissement de Tattaguine,0.8198151325392882,0.1801848674607118,0
2018-12-31,Senegal,Rufisque,Arrondissement de Bambylor,0.8844194004818461,0.1155805995181539,0
2018-12-31,Senegal,Médina Yoro Foula,Arrondissement de Niaming,0.8897993776178161,0.1102006223821838,0
2018-12-31,Senegal,Goudomp,Arrondissement de Djibanar,0.8528330042192308,0.1471669957807691,0
2018-12-31,Senegal,Saraya,Arrondissement de Bembou,0.9069190705573033,0.0930809294426968,0
2018-12-31,Senegal,Guinguinéo,Arrondissement de Mbadakhoune,0.8167469461791246,0.1832530538208754,0
2018-12-31,Senegal,Podor,Arrondissement de Gamadji Saré,0.9270674771990686,0.0729325228009314,0
2018-12-31,Senegal,Foundiougne,Arrondissement de Toubacouta,0.8497592725310188,0.1502407274689812,0
2018-12-31,Senegal,Matam,Arrondissement de Ogo,0.9199447135443276,0.0800552864556723,0
2018-12-31,Senegal,Thiès,Arrondissement de Notto,0.9539369975933956,0.0460630024066043,0
2018-12-31,Senegal,Rufisque,Arrondissement de Rufisque,0.9236820689419848,0.0763179310580152,0
2018-12-31,Senegal,Médina Yoro Foula,Arrondissement de Fafacourou,0.919162911966368,0.0808370880336318,0
2018-12-31,Senegal,Gossas,Arrondissement de Colobane,0.7862491961515213,0.2137508038484786,0
2018-12-31,Senegal,Dakar,Arrondissement de Grand Dakar,0.8744231928035224,0.1255768071964776,0
2018-12-31,Senegal,Bakel,Arrondissement de Moudéry,0.8348884296881623,0.1651115703118376,0
2018-12-31,Senegal,Thiès,Arrondissement de Thiénaba,0.9405488086287404,0.0594511913712595,0
2018-12-31,Senegal,Vélingara,Arrondissement de Pakour,0.919162911966368,0.0808370880336318,0
2018-12-31,Senegal,Vélingara,Arrondissement de Bonconto,0.9037044200967944,0.0962955799032054,0
2018-12-31,Senegal,Dakar,Arrondissement des Almadies,0.8498294197195935,0.1501705802804064,0
2018-12-31,Senegal,Thiès,Arrondissement de Keur Moussa,0.9539369975933956,0.0460630024066043,0
2018-12-31,Senegal,Kédougou,Arrondissement de Fongolembi,0.9169972868407812,0.0830027131592189,0
2018-12-31,Senegal,Ziguinchor,Arrondissement de Niaguis,0.8800240321804853,0.1199759678195146,0
2018-12-31,Senegal,Mbour,Arrondissement de Séssène,0.9259204477639128,0.0740795522360873,0
2018-12-31,Senegal,Pikine,Arrondissement de Yeumbeul,0.8734400062816372,0.1265599937183627,0
2018-12-31,Senegal,Rufisque,Arrondissement de Diamniadio,0.9352191382837792,0.0647808617162207,0
2018-12-31,Senegal,Koungheul,Arrondissement de Missirah Wadène,0.9121659426791208,0.0878340573208792,0
2018-12-31,Senegal,Nioro du Rip,Arrondissement de Médina Sabakh,0.8399418003569465,0.1600581996430534,0
2018-12-31,Senegal,Thiès,Arrondissement de Ngoudiane,0.9154700162850098,0.0845299837149902,0
2018-12-31,Senegal,Vélingara,Arrondissement de Saré Coly Sallé,0.9019558266065022,0.0980441733934978,0
2018-12-31,Senegal,Diourbel,Arrondissement de Ndoulo,0.8091466602009334,0.1908533397990665,0
2018-12-31,Senegal,Linguère,Arrondissement de Barkédji,0.8790028130497742,0.1209971869502257,0
2018-12-31,Senegal,Mbacké,Arrondissement de Kael,0.8167551120448651,0.1832448879551349,0
2018-12-31,Senegal,Dakar,Arrondissement des Parcelles Assainies,0.8744231928035224,0.1255768071964776,0
2018-12-31,Senegal,Nioro du Rip,Arrondissement de Paoskoto,0.8261569943528344,0.1738430056471656,0
2018-12-31,Senegal,Louga,Arrondissement de Mbédiène,0.9054371010903968,0.0945628989096033,0
2018-12-31,Senegal,Bignona,Arrondissement de Sindian,0.8816511820981934,0.1183488179018066,0
2018-12-31,Senegal,Bakel,Arrondissement de Kéniéba,0.8939818994309737,0.1060181005690262,0
2018-12-31,Senegal,Kaffrine,Arrondissement de Gniby,0.8412640179038587,0.1587359820961412,0
2018-12-31,Senegal,Kolda,Arrondissement de Mampatim,0.9143045960806312,0.0856954039193689,0
2018-12-31,Senegal,Nioro du Rip,Arrondissement de Wack Ngouna,0.8946321615010536,0.1053678384989463,0
2018-12-31,Senegal,Guédiawaye,Arrondissement de Sam Notaire,0.8744231928035224,0.1255768071964776,0
2018-12-31,Senegal,Mbacké,Arrondissement de Ndame,0.7524481317626427,0.2475518682373572,0
2018-12-31,Senegal,Kédougou,Arrondissement de Bandafassi,0.9222815064153396,0.0777184935846604,0
2018-12-31,Senegal,Foundiougne,Arrondissement de Djilor,0.9358052086377489,0.0641947913622511,0
2018-12-31,Senegal,Mbacké,Arrondissement de Taïf,0.8091611871314147,0.1908388128685853,0
2018-12-31,Senegal,Goudiry,Arrondissement de Bala,0.8914120930996136,0.1085879069003864,0
2018-12-31,Senegal,Kaffrine,Arrondissement de Katakel,0.8159243925283504,0.1840756074716497,0
2018-12-31,Senegal,Guédiawaye,Arrondissement de Wakhinane Nimzatt,0.9606647891905667,0.0393352108094331,0
2018-12-31,Senegal,Tambacounda,Arrondissement de Missirah,0.849692451552086,0.150307548447914,0
2018-12-31,Senegal,Tivaouane,Arrondissement de Méouane,0.8591795732292697,0.1408204267707303,0
2018-12-31,Senegal,Tambacounda,Arrondissement de Makacolibantang,0.9054446963733784,0.0945553036266214,0
2018-12-31,Senegal,Bignona,Arrondissement de Tenghory,0.9088120200812222,0.0911879799187777,0
2018-12-31,Senegal,Goudomp,Arrondissement de Karantaba,0.921712476062418,0.078287523937582,0
2018-12-31,Senegal,Tivaouane,Arrondissement de Pambal,0.8456067395826141,0.1543932604173858,0
2018-12-31,Senegal,Bambey,Arrondissement de Lambaye,0.8207287952632839,0.1792712047367161,0
2018-12-31,Senegal,Kaolack,Arrondissement de Sibassor,0.8975280594895614,0.1024719405104386,0
2018-12-31,Senegal,Salémata,Arrondissement de Dakateli,0.9249951940997508,0.0750048059002492,0
2018-12-31,Senegal,Louga,Arrondissement de Keur Momar Sarr,0.8960452685162793,0.1039547314837207,0
2018-12-31,Senegal,Foundiougne,Arrondissement de Niodior,0.9368875348248776,0.0631124651751222,0
2018-12-31,Senegal,Goudiry,Arrondissement de Dianké Makha,0.898464652377542,0.1015353476224579,0
2018-12-31,Senegal,Gossas,Arrondissement de Ouadiour,0.8134693092959755,0.1865306907040245,0
2018-12-31,Senegal,Médina Yoro Foula,Arrondissement de Ndorna,0.9135690767250264,0.0864309232749735,0
2018-12-31,Senegal,Kébémer,Arrondissement de Sagatta Gueth,0.8878403613014467,0.1121596386985533,0
2018-12-31,Senegal,Tivaouane,Arrondissement de Niakhène,0.8582936818089887,0.1417063181910113,0
2018-12-31,Senegal,Koupentoum,Arrondissement de Bamba Thialène,0.9120212745630772,0.0879787254369228,0
2018-12-31,Senegal,Saint-Louis,Arrondissement de Rao,0.8029387268002846,0.1970612731997154,0
2018-12-31,Senegal,Kanel,Arrondissement de Orkadiere,0.8642658287204692,0.1357341712795308,0
2018-12-31,Senegal,Goudiry,Arrondissement de Koulor,0.9161239438938582,0.0838760561061417,0
2018-12-31,Senegal,Kaolack,Arrondissement de Ndiédieng,0.8803106226900154,0.1196893773099846,0
2018-12-31,Senegal,Bakel,Arrondissement de Bélé,0.9039329837607002,0.0960670162392998,0
2018-12-31,Senegal,Malème Hodar,Arrondissement de Darou Minam 2,0.8680313778776885,0.1319686221223115,0
2019-01-31,Senegal,Thiès,Arrondissement de Ngoudiane,0.9195845978556112,0.0804154021443888,0
2019-01-31,Senegal,Thiès,Arrondissement de Touba Toul,0.9171799124820538,0.0828200875179462,0
2019-01-31,Senegal,Foundiougne,Arrondissement de Niodior,0.931570605830579,0.0684293941694209,0
2019-01-31,Senegal,Foundiougne,Arrondissement de Djilor,0.9248572568810136,0.0751427431189864,0
2019-01-31,Senegal,Mbour,Arrondissement de Séssène,0.9316060609421332,0.0683939390578667,0
2019-01-31,Senegal,Mbour,Arrondissement de Fissel,0.9272070420080823,0.0727929579919176,0
2019-01-31,Senegal,Mbour,Arrondissement de Sindia,0.9486698074314986,0.0513301925685013,0
2019-01-31,Senegal,Vélingara,Arrondissement de Bonconto,0.929178270468595,0.0708217295314049,0
2019-01-31,Senegal,Vélingara,Arrondissement de Pakour,0.9243244979025296,0.0756755020974704,0
2019-01-31,Senegal,Vélingara,Arrondissement de Saré Coly Sallé,0.8864237431413861,0.1135762568586139,0
2019-01-31,Senegal,Kolda,Arrondissement de Mampatim,0.8948992581471595,0.1051007418528404,0
2019-01-31,Senegal,Kolda,Arrondissement de Dioulacolon,0.8707158949537268,0.1292841050462732,0
2019-01-31,Senegal,Kolda,Arrondissement de Saré Bidji,0.9066687525204384,0.0933312474795617,0
2019-01-31,Senegal,Thiès,Arrondissement de Notto,0.9270889739706248,0.0729110260293753,0
2019-01-31,Senegal,Bignona,Arrondissement de Sindian,0.8816511820981934,0.1183488179018066,0
2019-01-31,Senegal,Rufisque,Arrondissement de Rufisque,0.8993552688435201,0.1006447311564798,0
2019-01-31,Senegal,Bignona,Arrondissement de Tenghory,0.9249159886161452,0.0750840113838546,0
2019-01-31,Senegal,Bignona,Arrondissement de Tendouck,0.9156510388224116,0.0843489611775885,0
2019-01-31,Senegal,Bignona,Arrondissement de Kataba 1,0.8935551469067156,0.1064448530932844,0
2019-01-31,Senegal,Ziguinchor,Arrondissement de Niaguis,0.8379077252604336,0.1620922747395664,0
2019-01-31,Senegal,Ziguinchor,Arrondissement de Nyassia,0.9197170245124888,0.0802829754875112,0
2019-01-31,Senegal,Thiès,Arrondissement de Keur Moussa,0.9641967344277252,0.0358032655722748,0
2019-01-31,Senegal,Guédiawaye,Arrondissement de Wakhinane Nimzatt,0.9194568856475756,0.0805431143524244,0
2019-01-31,Senegal,Rufisque,Arrondissement de Diamniadio,0.9470789064615116,0.0529210935384882,0
2019-01-31,Senegal,Pikine,Arrondissement de Malika,0.951029854685017,0.0489701453149829,0
2019-01-31,Senegal,Rufisque,Arrondissement de Jaxaay,0.9194568856475756,0.0805431143524244,0
2019-01-31,Senegal,Médina Yoro Foula,Arrondissement de Ndorna,0.9131049543851012,0.0868950456148987,0
2019-01-31,Senegal,Louga,Arrondissement de Sakal,0.9050589244681108,0.0949410755318891,0
2019-01-31,Senegal,Louga,Arrondissement de Mbédiène,0.8594248193366525,0.1405751806633475,0
2019-01-31,Senegal,Médina Yoro Foula,Arrondissement de Niaming,0.8463328092245268,0.1536671907754731,0
2019-01-31,Senegal,Oussouye,Arrondissement de Loudia Ouoloff,0.8893176881943409,0.1106823118056591,0
2019-01-31,Senegal,Louga,Arrondissement de Keur Momar Sarr,0.9169676877455232,0.0830323122544769,0
2019-01-31,Senegal,Médina Yoro Foula,Arrondissement de Fafacourou,0.8464863345292437,0.1535136654707563,0
2019-01-31,Senegal,Louga,Arrondissement de Coki,0.9138405806676668,0.0861594193323333,0
2019-01-31,Senegal,Salémata,Arrondissement de Dar Salam,0.8976306023482551,0.1023693976517448,0
2019-01-31,Senegal,Salémata,Arrondissement de Dakateli,0.9270423009553616,0.0729576990446383,0
2019-01-31,Senegal,Kédougou,Arrondissement de Bandafassi,0.8976306023482551,0.1023693976517448,0
2019-01-31,Senegal,Kédougou,Arrondissement de Fongolembi,0.9118568822945868,0.0881431177054131,0
2019-01-31,Senegal,Saraya,Arrondissement de Bembou,0.8574346040351791,0.1425653959648208,0
2019-01-31,Senegal,Saraya,Arrondissement de Sabodala,0.861410031194707,0.1385899688052929,0
2019-01-31,Senegal,Kébémer,Arrondissement de Darou Mousty,0.922765487669184,0.0772345123308159,0
2019-01-31,Senegal,Koupentoum,Arrondissement de Kouthiaba Wolof,0.8665995908386785,0.1334004091613214,0
2019-01-31,Senegal,Kébémer,Arrondissement de Sagatta Gueth,0.8734872347760849,0.126512765223915,0
2019-01-31,Senegal,Koupentoum,Arrondissement de Bamba Thialène,0.921956126275283,0.0780438737247169,0
2019-01-31,Senegal,Kébémer,Arrondissement de Ndande,0.9358715072363334,0.0641284927636666,0
2019-01-31,Senegal,Tambacounda,Arrondissement de Missirah,0.8871772026235377,0.1128227973764622,0
2019-01-31,Senegal,Tambacounda,Arrondissement de Makacolibantang,0.8751944264581858,0.1248055735418142,0
2019-01-31,Senegal,Tambacounda,Arrondissement de Koussanar,0.8654211609730947,0.1345788390269052,0
2019-01-31,Senegal,Kanel,Arrondissement de Wouro Sidy,0.8778991593462953,0.1221008406537047,0
2019-01-31,Senegal,Koungheul,Arrondissement de Missirah Wadène,0.8706621795194134,0.1293378204805866,0
2019-01-31,Senegal,Goudomp,Arrondissement de Karantaba,0.911845668821672,0.088154331178328,0
2019-01-31,Senegal,Kanel,Arrondissement de Orkadiere,0.9216822104205262,0.0783177895794737,0
2019-01-31,Senegal,Goudomp,Arrondissement de Simbandi Brassou,0.911845668821672,0.088154331178328,0
2019-01-31,Senegal,Goudiry,Arrondissement de Bala,0.922399298058797,0.077600701941203,0
2019-01-31,Senegal,Koungheul,Arrondissement de Ida Mouride,0.8747265002694302,0.1252734997305698,0
2019-01-31,Senegal,Koungheul,Arrondissement de Lour Escale,0.8187624876200166,0.1812375123799834,0
2019-01-31,Senegal,Goudiry,Arrondissement de Dianké Makha,0.8707158949537268,0.1292841050462732,0
2019-01-31,Senegal,Goudomp,Arrondissement de Djibanar,0.8669469743347917,0.1330530256652082,0
2019-01-31,Senegal,Birkilane,Arrondissement de Keur Mboucki,0.8820424288856034,0.1179575711143966,0
2019-01-31,Senegal,Goudiry,Arrondissement de Boynguel Bamba,0.870709133125188,0.1292908668748119,0
2019-01-31,Senegal,Birkilane,Arrondissement de Mabo,0.8714045238590782,0.1285954761409218,0
2019-01-31,Senegal,Goudiry,Arrondissement de Koulor,0.8510456872642215,0.1489543127357785,0
2019-01-31,Senegal,Linguère,Arrondissement de Yang-Yang,0.8728355116672991,0.1271644883327008,0
2019-01-31,Senegal,Linguère,Arrondissement de Sagatta Djoloff,0.8305602383880468,0.1694397616119532,0
2019-01-31,Senegal,Linguère,Arrondissement de Barkédji,0.8112977216559539,0.1887022783440461,0
2019-01-31,Senegal,Bakel,Arrondissement de Bélé,0.9155963657194506,0.0844036342805494,0
2019-01-31,Senegal,Linguère,Arrondissement de Dodji,0.8347243559729647,0.1652756440270353,0
2019-01-31,Senegal,Bakel,Arrondissement de Kéniéba,0.8315042266964904,0.1684957733035096,0
2019-01-31,Senegal,Bakel,Arrondissement de Moudéry,0.9099457919325704,0.0900542080674295,0
2019-01-31,Senegal,Guinguinéo,Arrondissement de Mbadakhoune,0.8593533779141613,0.1406466220858386,0
2019-01-31,Senegal,Guinguinéo,Arrondissement de Nguélou,0.8573271601475182,0.1426728398524817,0
2019-01-31,Senegal,Kaolack,Arrondissement de Koumbal,0.8290877294483171,0.1709122705516829,0
2019-01-31,Senegal,Kaolack,Arrondissement de Ndiédieng,0.8707711306050431,0.1292288693949569,0
2019-01-31,Senegal,Kaolack,Arrondissement de Sibassor,0.8648946604665679,0.1351053395334321,0
2019-01-31,Senegal,Nioro du Rip,Arrondissement de Wack Ngouna,0.8620096448192597,0.1379903551807403,0
2019-01-31,Senegal,Nioro du Rip,Arrondissement de Paoskoto,0.8626912845668167,0.1373087154331833,0
2019-01-31,Senegal,Nioro du Rip,Arrondissement de Médina Sabakh,0.8441725955587178,0.1558274044412821,0
